"hour","period","load_Q10","load_median","load_Q90","day_type","cluster","cluster_name","geography","Day.type"
13,"Historic (April 2016-2019)",66347.5,69663,74620.5,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",66856.5,69005.5,74251.5,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",66825.5,68693,73455.5,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",66584.5,68436,72907.5,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",66434,68583,72688,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",66912.5,69305,72998,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",67457,69816.5,73591.5,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",67790.5,69952,73803,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",68703,70717.5,75531,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
22,"Historic (April 2016-2019)",70149,72419.5,76553,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
23,"Historic (April 2016-2019)",68074,70273,74660.5,"weekend",2,"Moderate","US: Midwest","weekend - Historic (April 2016-2019)"
0,"Apr-20",9937.5,10476.5,11114.4,"workday",2,"Moderate","US: New England","workday - April 2020"
0,"Historic (April 2016-2019)",10424.2,11146,11974.6,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
1,"Apr-20",9629.5,10060,10604.3,"workday",2,"Moderate","US: New England","workday - April 2020"
1,"Historic (April 2016-2019)",9907.4,10692.5,11594.8,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
2,"Apr-20",9450,9821.5,10427.5,"workday",2,"Moderate","US: New England","workday - April 2020"
2,"Historic (April 2016-2019)",9690.1,10582,11428.4,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
3,"Apr-20",9489.7,9819.5,10455.5,"workday",2,"Moderate","US: New England","workday - April 2020"
3,"Historic (April 2016-2019)",9683.9,10470,11361.2,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
4,"Apr-20",9455.6,9838,10532.8,"workday",2,"Moderate","US: New England","workday - April 2020"
4,"Historic (April 2016-2019)",9691.6,10472,11356.6,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
5,"Apr-20",9550.2,10017.5,10705.8,"workday",2,"Moderate","US: New England","workday - April 2020"
5,"Historic (April 2016-2019)",9894.3,10743,11641.8,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
6,"Apr-20",9726.2,10409.5,11119.4,"workday",2,"Moderate","US: New England","workday - April 2020"
6,"Historic (April 2016-2019)",10620.8,11306.5,12310.2,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
7,"Apr-20",10647.6,10944.5,11970.1,"workday",2,"Moderate","US: New England","workday - April 2020"
7,"Historic (April 2016-2019)",11703.8,12403,13812,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
8,"Apr-20",11241.3,11646,12308.2,"workday",2,"Moderate","US: New England","workday - April 2020"
8,"Historic (April 2016-2019)",12539.9,13402.5,14625.5,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
9,"Apr-20",11156.9,11994.5,12713.6,"workday",2,"Moderate","US: New England","workday - April 2020"
9,"Historic (April 2016-2019)",12542.1,13461,14741.5,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
10,"Apr-20",10607.4,11659.5,12935.3,"workday",2,"Moderate","US: New England","workday - April 2020"
10,"Historic (April 2016-2019)",12273.6,13444.5,14783.1,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
11,"Apr-20",10261.4,11558.5,13258.7,"workday",2,"Moderate","US: New England","workday - April 2020"
11,"Historic (April 2016-2019)",12062.3,13371.5,14731.6,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
12,"Apr-20",10175,11658,13448.9,"workday",2,"Moderate","US: New England","workday - April 2020"
12,"Historic (April 2016-2019)",11807,13177,14694.8,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
13,"Apr-20",10236.6,11815.5,13591.2,"workday",2,"Moderate","US: New England","workday - April 2020"
13,"Historic (April 2016-2019)",11568,13037.5,14635.6,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
14,"Apr-20",10169.4,11567.5,13431.6,"workday",2,"Moderate","US: New England","workday - April 2020"
14,"Historic (April 2016-2019)",11603.3,12990,14633.3,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
15,"Apr-20",10098.8,11276,13163.4,"workday",2,"Moderate","US: New England","workday - April 2020"
15,"Historic (April 2016-2019)",11553.8,12929,14451.1,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
16,"Apr-20",10267.6,11385,13063.7,"workday",2,"Moderate","US: New England","workday - April 2020"
16,"Historic (April 2016-2019)",11640.7,12974,14475,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
17,"Apr-20",10795.4,11718.5,13355.9,"workday",2,"Moderate","US: New England","workday - April 2020"
17,"Historic (April 2016-2019)",12070.8,13231.5,14662.6,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
18,"Apr-20",11630.8,12537,13603.5,"workday",2,"Moderate","US: New England","workday - April 2020"
18,"Historic (April 2016-2019)",12670.9,13506.5,14782,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
19,"Apr-20",12360.9,12869.5,13620.7,"workday",2,"Moderate","US: New England","workday - April 2020"
19,"Historic (April 2016-2019)",13019.7,13786.5,14849.2,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
20,"Apr-20",12706.2,13012,13640.6,"workday",2,"Moderate","US: New England","workday - April 2020"
20,"Historic (April 2016-2019)",13407.6,14099,15115.8,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
21,"Apr-20",12538,12808.5,13415,"workday",2,"Moderate","US: New England","workday - April 2020"
21,"Historic (April 2016-2019)",13387.5,14143,14968.7,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
22,"Apr-20",11785.7,12166,12655,"workday",2,"Moderate","US: New England","workday - April 2020"
22,"Historic (April 2016-2019)",12618,13253.5,14096.8,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
23,"Apr-20",10959.1,11357.5,11798.3,"workday",2,"Moderate","US: New England","workday - April 2020"
23,"Historic (April 2016-2019)",11552.6,12105,12900.5,"workday",2,"Moderate","US: New England","workday - Historic (April 2016-2019)"
0,"Historic (April 2016-2019)",10425,10981,11800.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
1,"Historic (April 2016-2019)",10039,10447.5,11235.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
2,"Historic (April 2016-2019)",9726,10291,11039,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
3,"Historic (April 2016-2019)",9635,10279,11106,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
4,"Historic (April 2016-2019)",9581.5,10227,11034,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
5,"Historic (April 2016-2019)",9630,10310,11056.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
6,"Historic (April 2016-2019)",9729.5,10487.5,11340,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
7,"Historic (April 2016-2019)",10055,10584,11678.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
8,"Historic (April 2016-2019)",10265,11112,12345,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
9,"Historic (April 2016-2019)",10550,11497.5,12516,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
10,"Historic (April 2016-2019)",10691.5,11788,12887.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
11,"Historic (April 2016-2019)",10582,11664.5,13209.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
12,"Historic (April 2016-2019)",10516,11532.5,13295,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
13,"Historic (April 2016-2019)",10325,11305.5,13156,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",10429,11249.5,12942,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",10430,11152.5,12789,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",10541,11219.5,12803.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",10801,11546.5,12993,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",11304,11993.5,13325,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",11895,12428,13559,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",12315.5,12813.5,14104.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",12371,12997.5,14224,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
22,"Historic (April 2016-2019)",11800,12295.5,13446.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
23,"Historic (April 2016-2019)",11014.5,11435,12471.5,"weekend",2,"Moderate","US: New England","weekend - Historic (April 2016-2019)"
0,"Apr-20",13410.8,13930.5,14481.9,"workday",2,"Moderate","US: New York","workday - April 2020"
0,"Historic (April 2016-2019)",14025.9,14562.5,15786.1,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
1,"Apr-20",12825.2,13295,13823.2,"workday",2,"Moderate","US: New York","workday - April 2020"
1,"Historic (April 2016-2019)",13234.9,13687,14889.8,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
2,"Apr-20",12425.9,12892.5,13418.8,"workday",2,"Moderate","US: New York","workday - April 2020"
2,"Historic (April 2016-2019)",12733.6,13134,14436.6,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
3,"Apr-20",12181.4,12646,13163.4,"workday",2,"Moderate","US: New York","workday - April 2020"
3,"Historic (April 2016-2019)",12432.5,12818.5,14160.9,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
4,"Apr-20",12051,12543.5,13077.8,"workday",2,"Moderate","US: New York","workday - April 2020"
4,"Historic (April 2016-2019)",12308.3,12739.5,14118.1,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
5,"Apr-20",12161.3,12635.5,13200.1,"workday",2,"Moderate","US: New York","workday - April 2020"
5,"Historic (April 2016-2019)",12508.6,13049.5,14352.7,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
6,"Apr-20",12594.1,13088.5,13698.2,"workday",2,"Moderate","US: New York","workday - April 2020"
6,"Historic (April 2016-2019)",13316.5,13928.5,15310.7,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
7,"Apr-20",13296.6,13764,14358.7,"workday",2,"Moderate","US: New York","workday - April 2020"
7,"Historic (April 2016-2019)",14681,15405,17002.3,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
8,"Apr-20",13968.6,14464.5,14999.9,"workday",2,"Moderate","US: New York","workday - April 2020"
8,"Historic (April 2016-2019)",15946.1,16636,18045.5,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
9,"Apr-20",14567.5,14981.5,15321.3,"workday",2,"Moderate","US: New York","workday - April 2020"
9,"Historic (April 2016-2019)",16579.9,17173,18408.7,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
10,"Apr-20",14470.1,15145.5,15618.3,"workday",2,"Moderate","US: New York","workday - April 2020"
10,"Historic (April 2016-2019)",16664.3,17522.5,18678.6,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
11,"Apr-20",14552,15197,15917,"workday",2,"Moderate","US: New York","workday - April 2020"
11,"Historic (April 2016-2019)",16689.7,17653,18856.3,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
12,"Apr-20",14530.5,15267.5,16062.6,"workday",2,"Moderate","US: New York","workday - April 2020"
12,"Historic (April 2016-2019)",16645,17656.5,18767.3,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
13,"Apr-20",14388.5,15353,16108.1,"workday",2,"Moderate","US: New York","workday - April 2020"
13,"Historic (April 2016-2019)",16586.8,17560,18611.8,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
14,"Apr-20",14199.6,15283.5,16083.9,"workday",2,"Moderate","US: New York","workday - April 2020"
14,"Historic (April 2016-2019)",16549.3,17533.5,18585.9,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
15,"Apr-20",13952.6,15244,15864.4,"workday",2,"Moderate","US: New York","workday - April 2020"
15,"Historic (April 2016-2019)",16520.8,17403,18483.9,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
16,"Apr-20",13862.6,15153.5,15798.8,"workday",2,"Moderate","US: New York","workday - April 2020"
16,"Historic (April 2016-2019)",16557.9,17331.5,18412.2,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
17,"Apr-20",14225,15129.5,15792.2,"workday",2,"Moderate","US: New York","workday - April 2020"
17,"Historic (April 2016-2019)",16684,17421,18456.2,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
18,"Apr-20",14798.2,15565.5,16028,"workday",2,"Moderate","US: New York","workday - April 2020"
18,"Historic (April 2016-2019)",16865,17603.5,18541.4,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
19,"Apr-20",15137.2,15827.5,16195,"workday",2,"Moderate","US: New York","workday - April 2020"
19,"Historic (April 2016-2019)",16810.8,17552.5,18555.7,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
20,"Apr-20",15441,16054.5,16398.6,"workday",2,"Moderate","US: New York","workday - April 2020"
20,"Historic (April 2016-2019)",16950.2,17716.5,18792.9,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
21,"Apr-20",15578.5,16160,16558.7,"workday",2,"Moderate","US: New York","workday - April 2020"
21,"Historic (April 2016-2019)",17111.1,17907,18887.7,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
22,"Apr-20",15098.9,15606,16071.1,"workday",2,"Moderate","US: New York","workday - April 2020"
22,"Historic (April 2016-2019)",16490.3,17160.5,18194.1,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
23,"Apr-20",14368.1,14870.5,15295.4,"workday",2,"Moderate","US: New York","workday - April 2020"
23,"Historic (April 2016-2019)",15328.8,15916.5,17048.4,"workday",2,"Moderate","US: New York","workday - Historic (April 2016-2019)"
0,"Historic (April 2016-2019)",14148,14738.5,15782.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
1,"Historic (April 2016-2019)",13326.5,13834,14953.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
2,"Historic (April 2016-2019)",12790.5,13190,14388.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
3,"Historic (April 2016-2019)",12441.5,12794.5,14034.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
4,"Historic (April 2016-2019)",12257,12581.5,13838.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
5,"Historic (April 2016-2019)",12237.5,12600.5,13880.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
6,"Historic (April 2016-2019)",12427,12887,14215,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
7,"Historic (April 2016-2019)",12689,13334.5,14767.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
8,"Historic (April 2016-2019)",13248.5,14066.5,15402.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
9,"Historic (April 2016-2019)",13974.5,14968,16025.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
10,"Historic (April 2016-2019)",14423,15382.5,16389.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
11,"Historic (April 2016-2019)",14663.5,15539.5,16678,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
12,"Historic (April 2016-2019)",14655.5,15540.5,17004.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
13,"Historic (April 2016-2019)",14681.5,15440,17023.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",14542,15387,16958.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",14436,15275.5,16786,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",14506,15225,16735.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",14790.5,15339.5,16846.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",15070,15618,17127.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",15282.5,15720.5,17366.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",15638,16039.5,17538.5,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",16073,16507.5,17867,"weekend",2,"Moderate","US: New York","weekend - Historic (April 2016-2019)"
